time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-08T19:49:51.186Z,66.3211,-157.1737,3.8,1.2,ml,,,,0.48,ak,ak0195w0e9qv,2019-05-14T01:50:21.085Z,"66km SSW of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T19:48:31.290Z,52.07,-176.1296667,-1.8,-0.14,ml,4,175,0.01854,0.19,av,av70830934,2019-05-08T22:54:06.010Z,"42km ENE of Adak, Alaska",earthquake,0.56,2.12,0.219,3,reviewed,av,av
2019-05-08T19:48:26.970Z,52.0671667,-176.1373333,0.12,-0.5,ml,4,162,0.0137,0.15,av,av70830929,2019-05-08T22:52:23.740Z,"41km ENE of Adak, Alaska",earthquake,0.6,0.27,0.264,3,reviewed,av,av
2019-05-08T19:41:44.655Z,66.2734,-157.2148,4.2,1,ml,,,,0.3,ak,ak0195w0cjk4,2019-05-14T01:50:20.336Z,"72km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T19:36:52.830Z,38.8368333,-122.7861667,2.12,0.27,md,8,110,0.003622,0.01,nc,nc73178920,2019-05-09T01:18:23.424Z,"6km WNW of Cobb, CA",earthquake,0.67,1.4,,1,reviewed,nc,nc
2019-05-08T19:35:54.100Z,33.8418333,-117.4886667,-0.49,1.16,ml,40,62,0.1105,0.2,ci,ci38351791,2019-05-08T20:15:11.038Z,"5km SE of Home Gardens, CA",quarry blast,0.3,31.61,0.159,20,reviewed,ci,ci
2019-05-08T19:35:39.250Z,59.6949,-153.486,120.9,2.1,ml,,,,0.41,ak,ak0195w0b91l,2019-05-14T01:50:19.468Z,"80km E of Old Iliamna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T19:28:19.124Z,64.7077,-147.1991,11.7,0.9,ml,,,,0.54,ak,ak0195w09p7b,2019-05-14T01:50:18.763Z,"8km NW of Eielson Air Force Base, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T19:28:06.966Z,53.5562,-164.7134,18.9,3.4,ml,,,,0.47,ak,ak0195w09oh6,2019-05-14T01:50:18.120Z,"94km SE of Akutan, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-05-08T19:16:10.610Z,38.1095,-122.1735,-0.06,1.19,md,7,137,0.02331,0.11,nc,nc73178910,2019-05-09T00:58:49.398Z,"6km E of Vallejo, CA",quarry blast,0.7,31.61,0.22,7,reviewed,nc,nc
2019-05-08T19:12:00.908Z,69.3007,-144.3759,7,0.9,ml,,,,0.28,ak,ak0195w068f3,2019-05-14T01:50:17.465Z,"97km SSW of Kaktovik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-05-08T19:10:26.260Z,32.6013333,-117.0033333,-0.43,1.51,ml,19,208,0.06206,0.23,ci,ci38351767,2019-05-08T19:32:35.730Z,"5km SE of Chula Vista, CA",quarry blast,1.32,31.61,0.15,10,reviewed,ci,ci
2019-05-08T19:09:05.280Z,37.5235,-118.8708333,5.08,0.62,md,10,214,0.07423,0.05,nc,nc73178905,2019-05-08T20:41:03.598Z,"16km SE of Mammoth Lakes, CA",earthquake,0.88,1.04,0.163,10,reviewed,nc,nc
2019-05-08T19:02:49.740Z,34.8546667,-118.788,-1.09,1.15,ml,13,109,0.07847,0.17,ci,ci38351759,2019-05-08T19:30:48.342Z,"7km ENE of Lebec, CA",quarry blast,0.54,31.61,0.063,6,reviewed,ci,ci
2019-05-08T18:51:23.553Z,61.7024,-151.2886,71.3,1.4,ml,,,,0.52,ak,ak0195vzt7dw,2019-05-14T01:50:16.692Z,"66km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T18:47:31.495Z,60.1151,-153.1279,121.6,1.6,ml,,,,0.56,ak,ak0195vzsd7n,2019-05-14T01:50:15.918Z,"46km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T18:43:04.310Z,37.5285,-118.869,7.16,0.75,md,17,173,0.06912,0.08,nc,nc73178900,2019-05-08T20:30:03.534Z,"16km SE of Mammoth Lakes, CA",earthquake,0.6,31.61,0.148,14,reviewed,nc,nc
2019-05-08T18:39:00.524Z,60.5565,-149.5503,32.8,1.7,ml,,,,0.54,ak,ak0195vzqhxn,2019-05-14T01:50:14.920Z,"44km N of Bear Creek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T18:31:59.857Z,61.1699,-151.7686,81.9,1.9,ml,,,,0.44,ak,ak0195vzozwi,2019-05-14T01:50:13.966Z,"59km NNW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T18:31:10.450Z,38.8219986,-122.8123322,3.02,0.93,md,26,47,0.002249,0.04,nc,nc73178890,2019-05-08T18:56:02.996Z,"7km NW of The Geysers, CA",earthquake,0.22,0.43,0.09,5,automatic,nc,nc
2019-05-08T18:26:50.653Z,66.2754,-157.1576,4.1,1.2,ml,,,,0.37,ak,ak0195vznwm5,2019-05-14T01:50:13.326Z,"71km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T18:20:22.990Z,37.6178333,-118.8646667,7.3,0.43,md,10,93,0.001786,0.15,nc,nc73178885,2019-05-08T20:20:03.482Z,"10km ESE of Mammoth Lakes, CA",earthquake,0.93,1.13,0.057,9,reviewed,nc,nc
2019-05-08T18:14:19.310Z,37.4996667,-118.8443333,4.12,0.82,md,9,123,0.09101,0.03,nc,nc73178880,2019-05-08T20:10:03.419Z,"16km WSW of Toms Place, CA",earthquake,0.63,2.02,0.188,8,reviewed,nc,nc
2019-05-08T18:05:33.200Z,19.5569992,-155.6933289,7.97,1.72,md,35,124,0.04908,0.22,hv,hv70942236,2019-05-08T18:08:40.410Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.45,0.17,6,automatic,hv,hv
2019-05-08T18:00:43.810Z,33.5316667,-116.7203333,3.89,0.05,ml,15,154,0.03651,0.11,ci,ci38351639,2019-05-08T18:36:45.614Z,"5km WSW of Anza, CA",earthquake,0.25,0.4,0.116,3,reviewed,ci,ci
2019-05-08T17:58:22.540Z,19.5475,-156.0748333,8.69,2.23,ml,36,266,0.1186,0.23,hv,hv70942226,2019-05-10T01:38:12.350Z,"12km WSW of Kahaluu-Keauhou, Hawaii",earthquake,0.84,0.46,0.16,19,reviewed,hv,hv
2019-05-08T17:45:17.420Z,36.7594,-115.8305,0,0.1,ml,12,247.24,0.098,0.1226,nn,nn00684337,2019-05-09T02:04:56.035Z,"62km NNE of Pahrump, Nevada",earthquake,,0,0.15,7,reviewed,nn,nn
2019-05-08T17:44:39.186Z,64.9111,-139.1604,8.4,1.2,ml,,,,0.48,ak,ak0195vz6b2s,2019-05-14T01:50:12.625Z,"93km E of Eagle Village, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T17:33:56.890Z,35.7988333,-117.7605,7.37,0.24,ml,7,116,0.01034,0.15,ci,ci38351583,2019-05-08T18:27:11.794Z,"18km NNE of Inyokern, CA",earthquake,0.45,0.86,0.074,4,reviewed,ci,ci
2019-05-08T17:31:46.060Z,35.9181667,-84.2191667,12.05,2.57,md,18,87,0.205,0.17,se,se60270626,2019-05-09T09:54:14.112Z,"7km WNW of Farragut, Tennessee",earthquake,0.36,1.24,0.02,11,reviewed,se,se
2019-05-08T17:23:35.253Z,38.7113,-117.1403,0,1.4,ml,8,164.98,0.127,0.4842,nn,nn00684317,2019-05-09T02:04:38.764Z,"70km ESE of Gabbs, Nevada",explosion,,0,0.62,4,reviewed,nn,nn
2019-05-08T16:58:54.838Z,-6.6108,154.8822,10,5,mb,,68,3.619,0.96,us,us70003iha,2019-05-08T23:17:47.040Z,"74km WSW of Panguna, Papua New Guinea",earthquake,8.5,1.9,0.075,56,reviewed,us,us
2019-05-08T16:50:11.290Z,45.8491667,-111.3175,5.99,0.96,ml,5,208,0.31,0.08,mb,mb80343114,2019-05-08T22:28:38.720Z,"1km SE of Manhattan, Montana",earthquake,0.9,7.12,,0,reviewed,mb,mb
2019-05-08T16:49:54.710Z,35.8311667,-117.5438333,2.41,0.57,ml,9,140,0.04626,0.06,ci,ci38351447,2019-05-08T17:43:18.475Z,"14km WNW of Searles Valley, CA",earthquake,0.23,0.13,0.175,2,reviewed,ci,ci
2019-05-08T16:43:19.290Z,54.1485,-166.0171667,4.79,-0.39,ml,4,162,0.0159,0.14,av,av70830924,2019-05-08T22:31:17.460Z,"16km W of Akutan, Alaska",earthquake,0.68,0.89,0.363,4,reviewed,av,av
2019-05-08T16:33:15.110Z,60.0243,-140.1841,12.7,1.7,ml,,,,0.76,ak,ak0195vyigr7,2019-05-14T01:50:11.864Z,"59km NNW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T16:32:12.001Z,26.8802,126.7861,92.95,4.4,mb,,144,1.328,0.78,us,us70003ifh,2019-05-08T22:44:20.040Z,"114km WNW of Ishikawa, Japan",earthquake,11.3,9.7,0.126,18,reviewed,us,us
2019-05-08T16:30:52.247Z,69.4658,-144.227,4.8,1.8,ml,,,,0.64,ak,ak0195vyhwh8,2019-05-14T01:50:10.380Z,"77km SSW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T16:30:40.355Z,64.273,-151.103,9.5,1,ml,,,,0.51,ak,ak0195vyhvfn,2019-05-14T01:50:11.153Z,"84km SSW of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T16:29:39.240Z,35.1503333,-118.4011667,-0.74,1.13,ml,14,46,0.1416,0.12,ci,ci38351383,2019-05-08T17:42:16.990Z,"5km ENE of Tehachapi, CA",quarry blast,0.26,31.61,0.144,18,reviewed,ci,ci
2019-05-08T16:19:50.590Z,36.125,-117.6703333,5.88,0.56,ml,15,93,0.06738,0.09,ci,ci38351343,2019-05-08T17:32:58.700Z,"26km ENE of Coso Junction, CA",earthquake,0.2,0.8,0.144,5,reviewed,ci,ci
2019-05-08T16:18:52.800Z,33.205,-116.0615,8.98,1.26,ml,36,80,0.09813,0.26,ci,ci38351335,2019-05-08T17:37:37.230Z,"10km NE of Ocotillo Wells, CA",earthquake,0.31,0.95,0.181,21,reviewed,ci,ci
2019-05-08T16:14:59.220Z,33.2133333,-116.0665,10.63,3.48,ml,129,26,0.09488,0.21,ci,ci38351319,2019-05-09T16:17:05.526Z,"10km NE of Ocotillo Wells, CA",earthquake,0.11,0.32,0.155,272,reviewed,ci,ci
2019-05-08T16:14:26.641Z,52.2955,-174.3985,198.7,3.2,ml,,,,0.79,ak,ak0195vyeeyw,2019-05-14T01:50:43.989Z,"17km NW of Atka, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-05-08T16:06:19.500Z,51.7503,-178.4156,21,1.6,ml,,,,0.56,ak,ak0195vycool,2019-05-14T01:50:09.751Z,"24km SW of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T15:58:26.370Z,18.7403,-66.5791,65,2.54,md,7,292,0.4307,0.23,pr,pr2019128012,2019-05-08T19:11:01.951Z,"31km N of Garrochales, Puerto Rico",earthquake,2.38,2.46,0.14,6,reviewed,pr,pr
2019-05-08T15:58:00.406Z,36.6597,-116.2443,13.4,-0.3,ml,3,311.43,0.06,0.0248,nn,nn00684335,2019-05-09T02:04:54.305Z,"53km ESE of Beatty, Nevada",earthquake,,10.7,0.21,2,reviewed,nn,nn
2019-05-08T15:53:39.740Z,66.2878,-157.1901,6.8,1.1,ml,,,,0.52,ak,ak0195vy1d9x,2019-05-14T01:50:09.042Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T15:52:45.326Z,56.2779,-149.2645,1.8,2.6,ml,,,,0.66,ak,ak0195vy160k,2019-05-14T01:50:43.301Z,"254km SE of Kodiak, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-05-08T15:48:46.753Z,24.8945,122.4791,125.07,4.4,mb,,53,0.644,0.94,us,us70003id4,2019-05-08T21:49:25.040Z,"70km NW of Yonakuni, Japan",earthquake,4.1,4.5,0.068,63,reviewed,us,us
2019-05-08T15:48:16.160Z,39.1003333,-123.1291667,6.28,1.62,md,19,137,0.1671,0.04,nc,nc73178835,2019-05-09T05:38:02.704Z,"5km SE of Talmage, CA",earthquake,0.31,0.98,0.126,11,reviewed,nc,nc
2019-05-08T15:43:18.007Z,66.8334,-143.6924,0,1.1,ml,,,,0.34,ak,ak0195vxz6fq,2019-05-14T01:50:08.310Z,"75km ENE of Fort Yukon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-05-08T15:34:39.040Z,38.8086662,-122.8151703,1.01,0.74,md,14,92,0.01095,0.04,nc,nc73178830,2019-05-08T16:24:03.117Z,"6km NW of The Geysers, CA",earthquake,0.26,0.65,0.19,2,automatic,nc,nc
2019-05-08T15:29:05.017Z,63.0912,-151.519,6.1,0.9,ml,,,,0.3,ak,ak0195vxw5f9,2019-05-14T01:50:07.612Z,"111km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T15:28:36.700Z,35.7893333,-117.7611667,7.94,0.47,ml,15,57,0.01942,0.13,ci,ci38351231,2019-05-08T17:51:28.299Z,"16km NNE of Inyokern, CA",earthquake,0.24,0.57,0.157,5,reviewed,ci,ci
2019-05-08T15:17:03.200Z,18.1615,-67.528,18,2.26,md,4,259,0.2282,0.05,pr,pr2019128011,2019-05-08T19:10:39.135Z,"34km WSW of Stella, Puerto Rico",earthquake,0.91,0.55,0.04,3,reviewed,pr,pr
2019-05-08T15:14:45.740Z,60.0283,-147.8077,22.2,2.1,ml,,,,0.57,ak,ak0195vxt0ra,2019-05-14T01:50:06.877Z,"89km E of Bear Creek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-05-08T15:12:29.471Z,51.4661,-178.4626,33.92,2.5,ml,,249,0.353,0.42,us,us70003ks8,2019-05-14T03:23:52.040Z,"50km ENE of Amatignak Island, Alaska",earthquake,4,5,,,reviewed,us,ak
2019-05-08T15:00:49.546Z,63.5551,-147.3128,1.1,1.4,ml,,,,0.62,ak,ak0195vxq135,2019-05-14T01:50:05.445Z,"83km ENE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T15:00:22.379Z,-3.8413,35.7691,10,4.1,mb,,146,2.706,0.53,us,us70003ilh,2019-05-09T05:24:08.008Z,"19km N of Magugu, Tanzania",earthquake,10.9,2,0.301,3,reviewed,us,us
2019-05-08T14:59:10.900Z,35.8311667,-117.5495,1.97,0.53,ml,15,86,0.04194,0.14,ci,ci38351199,2019-05-08T17:48:53.288Z,"15km WNW of Searles Valley, CA",earthquake,0.2,0.3,0.109,5,reviewed,ci,ci
2019-05-08T14:58:06.210Z,46.9341667,-111.8246667,4.73,1.16,ml,11,125,0.223,0.16,mb,mb80343109,2019-05-08T15:17:07.540Z,"27km NNE of Helena Valley Northeast, Montana",earthquake,1.11,3.11,0.276,2,reviewed,mb,mb
2019-05-08T14:57:00.079Z,-19.0669,167.4577,10,5,mb,,75,3.136,1.3,us,us70003ic7,2019-05-08T15:16:33.040Z,"173km SSW of Port-Vila, Vanuatu",earthquake,10.1,1.9,0.083,47,reviewed,us,us
2019-05-08T14:37:07.643Z,37.1143,-116.1965,6.6,-0.3,ml,14,128.44,0.041,0.1315,nn,nn00684334,2019-05-09T02:04:52.721Z,"55km ENE of Beatty, Nevada",earthquake,,1.6,0.36,5,reviewed,nn,nn
2019-05-08T14:24:49.070Z,36.4586667,-121.0351667,5.24,2.31,md,40,79,,0.1,nc,nc73178815,2019-05-09T00:10:03.823Z,"13km SE of Pinnacles, CA",earthquake,0.18,1.72,0.241,40,reviewed,nc,nc
2019-05-08T14:21:39.120Z,38.8123322,-122.8326645,2.32,0.56,md,6,107,0.004403,0.03,nc,nc73178810,2019-05-08T15:16:03.708Z,"8km WNW of The Geysers, CA",earthquake,0.69,2.02,,1,automatic,nc,nc
2019-05-08T14:20:09.432Z,38.7355,-119.7043,10.3,1,ml,12,144.5,0.176,0.1422,nn,nn00684310,2019-05-09T02:04:36.972Z,"17km S of Gardnerville Ranchos, Nevada",earthquake,,1.7,0.25,7,reviewed,nn,nn
2019-05-08T14:16:40.610Z,34.5956667,-118.4478333,10.94,1.34,ml,38,40,0.00608,0.21,ci,ci38351103,2019-05-08T15:55:17.737Z,"9km S of Lake Hughes, CA",earthquake,0.23,0.39,0.114,24,reviewed,ci,ci
2019-05-08T14:15:59.500Z,38.8139992,-122.8271637,2.27,0.56,md,6,94,0.00536,0.01,nc,nc73178805,2019-05-08T14:50:03.567Z,"7km WNW of The Geysers, CA",earthquake,0.67,1.02,,1,automatic,nc,nc
2019-05-08T14:14:49.726Z,67.2114,-143.6708,19.9,2.5,ml,,,,0.54,ak,ak0195vx7lje,2019-05-14T01:50:04.645Z,"99km NE of Fort Yukon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T14:14:03.934Z,37.9931,-118.3981,10.7,0.7,ml,7,183.26,0.152,0.1625,nn,nn00684332,2019-05-09T02:04:51.139Z,"62km SSE of Hawthorne, Nevada",earthquake,,10,0.21,2,reviewed,nn,nn
2019-05-08T14:08:56.936Z,55.4519,-152.2724,10,3.6,mb,,210,1.544,0.79,us,us70003ibg,2019-05-14T01:50:03.830Z,"214km E of Chirikof Island, Alaska",earthquake,7,2,0.289,3,reviewed,us,us
2019-05-08T14:08:41.050Z,33.5723333,-116.9038333,10.15,0.67,ml,21,47,0.07413,0.22,ci,ci38351095,2019-05-08T15:36:10.661Z,"15km NNW of Aguanga, CA",earthquake,0.35,0.99,0.157,15,reviewed,ci,ci
2019-05-08T13:47:18.488Z,-15.8336,-75.1857,10,5.8,mww,,131,4.147,0.84,us,us70003ib5,2019-05-13T07:18:53.667Z,"69km S of Minas de Marcona, Peru",earthquake,8.3,1.9,0.063,24,reviewed,us,us
2019-05-08T13:44:58.370Z,37.5301667,-118.8925,0.17,0.82,md,20,114,0.07816,0.11,nc,nc73178800,2019-05-08T17:43:03.775Z,"14km SSE of Mammoth Lakes, CA",earthquake,0.45,31.61,0.181,17,reviewed,nc,nc
2019-05-08T13:35:07.640Z,69.5244,-144.8222,10.9,2,ml,,,,0.42,ak,ak0195vwqksu,2019-05-14T01:50:03.084Z,"81km SW of Kaktovik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T13:32:38.001Z,51.5434,-176.184,25.4,2.1,ml,,,,0.74,ak,ak0195vwq003,2019-05-14T01:50:02.450Z,"49km SE of Adak, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2019-05-08T13:32:21.644Z,40.5551,-116.7245,0,2.2,ml,9,102.19,0.481,0.2099,nn,nn00684309,2019-05-09T02:04:33.910Z,"20km ESE of Battle Mountain, Nevada",earthquake,,0,0.27,9,reviewed,nn,nn
2019-05-08T13:28:21.375Z,66.2526,-157.1999,7.8,0.8,ml,,,,0.51,ak,ak0195vwp3ri,2019-05-14T01:50:01.814Z,"74km S of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T13:24:31.850Z,67.1208,-143.8788,8.1,0.8,ml,,,,0.32,ak,ak0195vwo9p8,2019-05-14T01:50:01.114Z,"87km NE of Fort Yukon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T13:23:48.379Z,61.3249,-150.3964,44.3,1.6,ml,,,,0.55,ak,ak0195vwo38j,2019-05-14T01:50:00.364Z,"29km WNW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T13:20:46.340Z,19.2555,-68.7516,42,2.63,md,9,200,0.4379,0.53,pr,pr2019128010,2019-05-09T05:57:34.040Z,"40km ENE of Miches, Dominican Republic",earthquake,2.61,5.58,0.65,6,reviewed,pr,pr
2019-05-08T12:48:24.360Z,34.2818333,-118.5323333,14.74,1.49,ml,18,75,0.02309,0.12,ci,ci38350959,2019-05-08T13:26:48.697Z,"3km WNW of Granada Hills, CA",earthquake,0.29,0.56,0.185,28,reviewed,ci,ci
2019-05-08T12:47:36.450Z,45.8578333,-111.3406667,5.98,0.88,ml,5,201,0.306,0.07,mb,mb80343104,2019-05-08T15:11:50.270Z,"0km WNW of Manhattan, Montana",earthquake,0.71,6.37,,0,reviewed,mb,mb
2019-05-08T12:38:15.082Z,62.4393,-151.4818,85.6,1.4,ml,,,,0.35,ak,ak0195vw5ssn,2019-05-14T01:49:59.641Z,"72km W of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-05-08T12:36:41.650Z,38.3562,-118.9038,9.9,0.5,ml,5,181.25,0.33,0.1347,nn,nn00684331,2019-05-09T02:04:48.876Z,"30km SW of Hawthorne, Nevada",earthquake,,24.2,0.13,3,reviewed,nn,nn
2019-05-08T12:35:30.520Z,44.7455,-110.7841667,2.73,-0.26,md,5,158,0.06377,0.13,uu,uu60018174,2019-05-10T18:39:07.300Z,"26km ENE of West Yellowstone, Montana",earthquake,0.77,8.21,0.3,3,reviewed,uu,uu
2019-05-08T12:34:14.900Z,45.8628333,-111.362,7.64,2.03,ml,21,87,0.306,0.17,mb,mb80343069,2019-05-08T14:33:22.830Z,"2km WNW of Manhattan, Montana",earthquake,0.36,1.93,0.038,7,reviewed,mb,mb
2019-05-08T12:30:21.330Z,61.633,-148.262,15,1,ml,,,,0.51,ak,ak0195vw43jx,2019-05-14T01:49:58.983Z,"36km E of Lazy Mountain, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-05-08T12:29:50.140Z,33.4986667,-116.7946667,2.52,0.68,ml,29,34,0.01447,0.2,ci,ci38350935,2019-05-08T13:27:23.330Z,"9km NE of Aguanga, CA",earthquake,0.22,0.33,0.129,19,reviewed,ci,ci
2019-05-08T12:25:14.575Z,45.851,-111.385,5,3,ml,,89,0.306,0.41,us,us70003iaa,2019-05-11T04:12:18.693Z,"4km W of Manhattan, Montana",earthquake,1.7,1.7,0.057,40,reviewed,us,us
2019-05-08T12:21:51.670Z,38.8303337,-122.8503342,1.57,0.57,md,10,100,0.005817,0.01,nc,nc73178785,2019-05-08T13:05:02.922Z,"10km NW of The Geysers, CA",earthquake,0.67,1.04,,1,automatic,nc,nc
2019-05-08T12:19:29.360Z,44.7521667,-110.7828333,5.71,1.09,ml,9,106,0.06026,0.16,uu,uu60324252,2019-05-08T18:12:46.580Z,"27km ENE of West Yellowstone, Montana",earthquake,0.5,1.66,0.418,3,reviewed,uu,uu
2019-05-08T12:18:25.850Z,52.0771667,-176.1211667,-1.8,-0.14,ml,4,199,0.02743,0.27,av,av61993781,2019-05-08T21:59:34.870Z,"42km ENE of Adak, Alaska",earthquake,0.73,1.06,0.238,3,reviewed,av,av
2019-05-08T12:15:16.725Z,-1.79,122.6399,10,4.7,mb,,49,0.754,1.04,us,us70003ia5,2019-05-08T12:37:05.040Z,"94km S of Luwuk, Indonesia",earthquake,6.6,1.9,0.099,31,reviewed,us,us
2019-05-08T12:13:51.963Z,53.5204,-166.071,23.7,3.5,ml,,,,0.34,ak,ak0195vw0ix8,2019-05-14T01:49:58.247Z,"49km SE of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T12:10:04.870Z,66.1455,-149.2506,13.8,2.1,ml,,,,0.8,ak,ak0195vvzrzs,2019-05-14T01:49:57.455Z,"130km SSE of Coldfoot, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T12:08:09.040Z,36.0075,-117.8093333,0.94,0.47,ml,8,84,0.02496,0.09,ci,ci37418669,2019-05-08T17:47:38.282Z,"12km NE of Little Lake, CA",earthquake,0.19,0.46,0.214,4,reviewed,ci,ci
2019-05-08T12:07:34.490Z,36.0125,-117.8038333,0.23,0.68,ml,11,76,0.03022,0.16,ci,ci38350919,2019-05-08T17:45:53.274Z,"12km NE of Little Lake, CA",earthquake,0.24,0.51,0.254,4,reviewed,ci,ci
2019-05-08T11:52:32.297Z,67.1387,-151.2058,3.3,0.9,ml,,,,0.64,ak,ak0195vvnekm,2019-05-14T01:49:56.764Z,"46km WSW of Coldfoot, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-08T11:48:05.176Z,65.0483,-147.0222,14.5,0.8,ml,,,,0.61,ak,ak0195vvmhmx,2019-05-14T01:49:56.075Z,"36km NE of Badger, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T11:47:05.223Z,40.1191,-119.8536,7,0.6,ml,3,309.32,0.176,0.0427,nn,nn00684308,2019-05-09T02:04:31.153Z,"49km NNE of Cold Springs, Nevada",earthquake,,11.4,0,1,reviewed,nn,nn
2019-05-08T11:43:06.870Z,33.4935,-116.7661667,7.1,1.14,ml,47,36,0.03421,0.19,ci,ci38350903,2019-05-08T13:27:38.530Z,"11km ENE of Aguanga, CA",earthquake,0.19,0.6,0.176,26,reviewed,ci,ci
2019-05-08T11:41:16.746Z,61.5144,-149.939,42.7,2.8,ml,,,,0.53,ak,ak0195vvl0gt,2019-05-14T01:51:52.267Z,"8km SW of Big Lake, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T11:41:05.900Z,33.4988333,-116.764,7.73,0.5,ml,22,54,0.03324,0.07,ci,ci38350895,2019-05-08T13:27:54.140Z,"10km SW of Anza, CA",earthquake,0.14,0.37,0.112,14,reviewed,ci,ci
2019-05-08T11:39:15.120Z,40.1638333,-123.8643333,22.97,2.13,md,24,61,0.05714,0.12,nc,nc73178780,2019-05-09T05:53:02.809Z,"6km NW of Redway, CA",earthquake,0.34,0.35,0.175,17,reviewed,nc,nc
2019-05-08T11:33:14.087Z,59.3119,-153.4634,110.6,1.7,ml,,,,0.51,ak,ak0195vvjai9,2019-05-14T01:49:54.387Z,"95km ESE of Old Iliamna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-05-08T11:28:14.260Z,32.6493333,-115.9033333,9.44,1.06,ml,21,95,0.01608,0.18,ci,ci38350879,2019-05-08T15:33:53.695Z,"13km SE of Ocotillo, CA",earthquake,0.31,0.42,0.135,5,reviewed,ci,ci
2019-05-08T11:27:37.938Z,62.6945,-151.7866,5.4,1.1,ml,,,,0.56,ak,ak0195vvi25u,2019-05-14T01:49:53.685Z,"95km WNW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-05-08T11:21:33.354Z,61.3777,-149.9312,33.5,2.9,ml,,,,0.62,ak,ak0195vvgre5,2019-05-14T01:54:39.713Z,"16km S of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T11:17:58.042Z,35.7386,-116.9212,0.7,0.9,ml,12,165.08,0.331,0.1298,nn,nn00684300,2019-05-09T02:04:28.129Z,"43km E of Searles Valley, California",earthquake,,3.2,0.57,6,reviewed,nn,nn
2019-05-08T11:13:11.180Z,46.5905,-119.791666666667,0.1,0.13,md,7,112,,0.52,uw,uw61521797,2019-05-08T16:08:06.050Z,"13km SE of Desert Aire, Washington",earthquake,0.98,37.5,0.339392728141001,5,reviewed,uw,uw
2019-05-08T11:11:46.361Z,66.1331,-147.5053,7.3,0.6,ml,,,,0.54,ak,ak0195vvenbg,2019-05-14T01:49:52.055Z,"110km WSW of Fort Yukon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-08T11:04:19.114Z,37.0221,-116.4807,3.9,0.5,ml,21,102.57,0.06,0.1493,nn,nn00684298,2019-05-09T02:04:26.327Z,"27km ENE of Beatty, Nevada",earthquake,,2.6,0.61,11,reviewed,nn,nn
